交易日期,证券简称,证券代码,成交价格(元),成交金额(万元),成交量(手),买入营业部,卖出营业部,是否专场
2024-11-19,赛伍技术,603212,10.8,200.88,18.6,长江证券股份有限公司北京百万庄大街证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-19,良品铺子,603719,10.7,642,60,申万宏源证券有限公司证券投资总部,广发证券股份有限公司武汉纺织路证券营业部,否
2024-11-19,良品铺子,603719,10.7,214,20,申万宏源证券有限公司证券投资总部,广发证券股份有限公司武汉纺织路证券营业部,否
2024-11-19,上海临港,600848,10.69,2565.6,240,国投证券股份有限公司福州分公司,招商证券股份有限公司深圳招商证券大厦证券营业部,否
2024-11-19,保利发展,600048,10.18,219.99,21.61,国泰君安证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,中国核电,601985,9.93,218.66,22.02,国泰君安证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,上海凤凰,600679,9.82,982,100,中国中金财富证券有限公司天津五大道证券营业部,华泰证券股份有限公司天津东丽开发区二纬路证券营业部,否
2024-11-19,航天电子,600879,9.81,209.93,21.4,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,春雪食品,605567,8.67,260.1,30,机构专用,国投证券股份有限公司烟台胜利路证券营业部,否
2024-11-19,上海环境,601200,8.54,210.08,24.6,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,苏豪弘业,600128,8.21,1051.45,128.07,瑞银证券有限责任公司上海花园石桥路证券营业部,摩根大通证券（中国）有限公司上海银城中路证券营业部,否
2024-11-19,航天机电,600151,8.18,1636,200,中信建投证券股份有限公司深圳宝安创业二路证券营业部,天风证券股份有限公司深圳分公司,否
2024-11-19,南京高科,600064,8.03,210.39,26.2,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,恒通股份,603223,8.02,1474.88,183.9,光大证券股份有限公司武汉中北路证券营业部,招商证券股份有限公司龙口港城大道证券营业部,否
2024-11-19,恒通股份,603223,8.02,931.12,116.1,信达证券股份有限公司上海分公司,招商证券股份有限公司龙口港城大道证券营业部,否
2024-11-19,春雪食品,605567,8,251.31,31.41,光大证券股份有限公司烟台锦华街证券营业部,国投证券股份有限公司烟台胜利路证券营业部,否
2024-11-19,中国铝业,601600,7.94,223.99,28.21,国泰君安证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,新集能源,601918,7.75,210.03,27.1,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,科美诊断,688468,7.02,421.2,60,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司北京紫竹院路证券营业部,否
2024-11-19,汇嘉时代,603101,6.86,2058,300,开源证券股份有限公司深圳第一分公司,华林证券股份有限公司深圳民田路证券营业部,否
2024-11-19,汇嘉时代,603101,6.86,1344.56,196,平安证券股份有限公司重庆分公司,浙商证券股份有限公司上海第一分公司,否
2024-11-19,汇嘉时代,603101,6.86,1166.2,170,开源证券股份有限公司深圳第一分公司,华林证券股份有限公司深圳民田路证券营业部,否
2024-11-19,汇嘉时代,603101,6.86,686,100,华林证券股份有限公司浙江分公司,浙商证券股份有限公司上海第一分公司,否
2024-11-19,湘财股份,600095,6.76,3001.44,444,机构专用,湘财证券股份有限公司杭州文二西路证券营业部,否
2024-11-19,湘财股份,600095,6.76,371.8,55,中信证券股份有限公司总部(非营业场所),湘财证券股份有限公司杭州文二西路证券营业部,否
2024-11-19,湘财股份,600095,6.76,200.1,29.6,广发证券股份有限公司广州黄埔大道证券营业部,湘财证券股份有限公司杭州文二西路证券营业部,否
2024-11-19,哈投股份,600864,6.68,27657.4,4140.33,机构专用,机构专用,否
2024-11-19,苏州高新,600736,6.26,209.71,33.5,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,无锡银行,600908,6.11,210.18,34.4,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,浙文互联,600986,5.84,210.24,36,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,无锡银行,600908,5.54,1108,200,国联证券股份有限公司无锡玉祁镇湖西路证券营业部,国联证券股份有限公司无锡金融一街证券营业部,否
2024-11-19,瑞丰银行,601528,5.09,3054,600,财通证券股份有限公司绍兴迪荡湖路证券营业部,财通证券股份有限公司绍兴迪荡湖路证券营业部,否
2024-11-19,ST盛屯,600711,4.95,198,40,中信证券股份有限公司上海分公司,广发证券股份有限公司温州瓯江路证券营业部,否
2024-11-19,重庆水务,601158,4.53,4102.63,905.66,中信证券股份有限公司北京北三环中路证券营业部,红塔证券股份有限公司北京万泉庄路证券营业部,否
2024-11-19,中铝国际,601068,4.46,2497.6,560,中信证券股份有限公司北京北三环中路证券营业部,红塔证券股份有限公司北京万泉庄路证券营业部,否
2024-11-19,东峰集团,601515,4.06,214.29,52.78,中国中金财富证券有限公司福州五四路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-19,广东榕泰,600589,4.04,2511.69,621.71,机构专用,中信证券股份有限公司北京安外大街证券营业部,否
2024-11-19,际华集团,601718,2.99,209.9,70.2,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,紫金银行,601860,2.98,210.09,70.5,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-19,全筑股份,603030,2.88,201.6,70,方正证券股份有限公司杭州滨江通和路证券营业部,中国中金财富证券有限公司宁波狮子街证券营业部,否
2024-11-19,奥瑞德,600666,2.6,1187.42,456.7,申万宏源证券有限公司温州车站大道证券营业部,广发证券股份有限公司深圳深南大道证券营业部,否
2024-11-19,奥瑞德,600666,2.6,553.28,212.8,申万宏源证券有限公司温州车站大道证券营业部,中信建投证券股份有限公司深圳香梅路证券营业部,否
2024-11-19,奥瑞德,600666,2.6,423.02,162.7,申万宏源证券有限公司温州车站大道证券营业部,方正证券股份有限公司深圳福中路证券营业部,否
2024-11-19,ST明诚,600136,1.85,90.65,49,中信证券股份有限公司武汉天地证券营业部,中信证券股份有限公司湖北分公司,否
2024-11-19,*ST卓朗,600225,1.63,65.18,39.99,财通证券股份有限公司杭州文二西路证券营业部,申万宏源证券有限公司桐乡和平路证券营业部,否
2024-11-19,证券ETF,512880,1.23,490,400,中国中金财富证券有限公司总部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-19,科创50,588000,1.05,210,200,中国中金财富证券有限公司福州五四路证券营业部,中国中金财富证券有限公司福州五四路证券营业部,否
2024-11-19,半导体,512480,1,305,305,中国中金财富证券有限公司福州五四路证券营业部,中国中金财富证券有限公司福州五四路证券营业部,否
2024-11-18,赛力斯,601127,124.75,2604.78,20.88,恒泰证券股份有限公司北京中关村北二街证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-11-18,赛力斯,601127,124.75,1128.99,9.05,国泰君安证券股份有限公司西安东关正街证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-11-18,澜起科技,688008,60.24,602.4,10,国泰君安证券股份有限公司总部,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-18,澜起科技,688008,60.24,502.4,8.34,机构专用,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-18,澜起科技,688008,60.24,361.44,6,中信证券股份有限公司总部(非营业场所),中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-18,澜起科技,688008,60.24,251.2,4.17,机构专用,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-18,澜起科技,688008,60.24,251.2,4.17,机构专用,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-18,芯动联科,688582,43.66,436.6,10,东兴证券股份有限公司成都都江堰市迎宾路证券营业部,海通证券股份有限公司上海黄浦区合肥路证券营业部,否
2024-11-18,中国太保,601601,35.54,2112.85,59.45,瑞银证券有限责任公司上海花园石桥路证券营业部,瑞银证券有限责任公司上海花园石桥路证券营业部,否
2024-11-18,陕西煤业,601225,23.86,4914.21,205.96,机构专用,机构专用,否
2024-11-18,上汽集团,600104,18.35,5505,300,华泰证券股份有限公司南京中山东路华泰证券大厦证券营业部,中信证券股份有限公司总部(非营业场所),否
2024-11-18,兴业银行,601166,18.05,5415,300,中国国际金融股份有限公司深圳分公司,中国中金财富证券有限公司厦门分公司,否
2024-11-18,上海汽配,603107,16.72,501.6,30,东兴证券股份有限公司成都都江堰市迎宾路证券营业部,兴业证券股份有限公司上海自由贸易试验区分公司,否
2024-11-18,深科达,688328,14.65,329.47,22.49,招商证券股份有限公司苏州华池街证券营业部,招商证券股份有限公司苏州华池街证券营业部,否
2024-11-18,索通发展,603612,13.44,979.78,72.9,国泰君安证券股份有限公司总部,长江证券股份有限公司济南经十路证券营业部,否
2024-11-18,明泰铝业,601677,12.45,3047.76,244.8,机构专用,机构专用,否
2024-11-18,明泰铝业,601677,12.45,3006.68,241.5,机构专用,机构专用,否
2024-11-18,西藏珠峰,600338,12.42,4006.69,322.6,金元证券股份有限公司浙江分公司,长城证券股份有限公司杭州钱江路证券营业部,否
2024-11-18,国家电投,508028,10.03,1404.06,140,中信证券股份有限公司客户资产管理部,华福证券有限责任公司平潭金井湾大道证券营业部,否
2024-11-18,国家电投,508028,10.03,263.76,26.3,中信证券股份有限公司客户资产管理部,华福证券有限责任公司平潭金井湾大道证券营业部,否
2024-11-18,春雪食品,605567,8.48,254.4,30,财通证券股份有限公司江苏分公司,国投证券股份有限公司烟台胜利路证券营业部,否
2024-11-18,春雪食品,605567,8,248,31,光大证券股份有限公司烟台锦华街证券营业部,国投证券股份有限公司烟台胜利路证券营业部,否
2024-11-18,鲁北化工,600727,7.65,382.5,50,中信证券股份有限公司总部(非营业场所),中信证券（山东）有限责任公司滨州府前街证券营业部,否
2024-11-18,中储股份,600787,6.88,4608.95,669.91,中信证券股份有限公司总部(非营业场所),民生证券股份有限公司上海漕溪北路证券营业部,否
2024-11-18,中储股份,600787,6.88,3440,500,机构专用,民生证券股份有限公司上海漕溪北路证券营业部,否
2024-11-18,中储股份,600787,6.88,2752,400,机构专用,民生证券股份有限公司上海漕溪北路证券营业部,否
2024-11-18,科美诊断,688468,6.84,273.6,40,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司北京紫竹院路证券营业部,否
2024-11-18,湘财股份,600095,6.81,204.3,30,机构专用,湘财证券股份有限公司杭州文二西路证券营业部,否
2024-11-18,无锡银行,600908,5.36,498.48,93,国联证券股份有限公司无锡玉祁镇湖西路证券营业部,国联证券股份有限公司无锡金融一街证券营业部,否
2024-11-18,武进不锈,603878,5.04,548.96,108.92,海通证券股份有限公司常州健身路证券营业部,海通证券股份有限公司新余分宜钤山东路证券营业部,否
2024-11-18,ST盛屯,600711,4.71,226.08,48,中信证券股份有限公司上海分公司,广发证券股份有限公司温州瓯江路证券营业部,否
2024-11-18,广东榕泰,600589,4.07,2531.54,622,机构专用,中信证券股份有限公司北京安外大街证券营业部,否
2024-11-18,民生银行,600016,3.4,408,120,中信证券股份有限公司北京安外大街证券营业部,中信证券股份有限公司北京安外大街证券营业部,否
2024-11-18,东吴苏园,508027,3.34,969.06,290.4,中国中金财富证券有限公司总部,中国中金财富证券有限公司总部,否
2024-11-18,龙江交通,601188,3.33,243.09,73,粤开证券股份有限公司深圳分公司,中泰证券股份有限公司上海周家嘴路证券营业部,否
2024-11-18,ST百利,603959,2.77,138.5,50,国信证券股份有限公司烟台环山路证券营业部,联储证券股份有限公司烟台分公司,否
2024-11-18,奥瑞德,600666,2.6,1024.09,393.88,长江证券股份有限公司武汉鹦鹉大道证券营业部,中信建投证券股份有限公司深圳香梅路证券营业部,否
2024-11-18,奥瑞德,600666,2.58,1091.64,423.12,中信建投证券股份有限公司武汉香港路证券营业部,中信建投证券股份有限公司深圳香梅路证券营业部,否
2024-11-18,奥瑞德,600666,2.58,366.15,141.92,中信建投证券股份有限公司武汉香港路证券营业部,招商证券股份有限公司深圳南山南油大道证券营业部,否
2024-11-18,包钢股份,600010,1.92,94.85,49.4,中信建投证券股份有限公司福清福和路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-18,海航控股,600221,1.86,4289.66,2306.27,中信证券华南股份有限公司海南分公司,中国中金财富证券有限公司北京建国门外大街证券营业部,否
2024-11-18,*ST卓朗,600225,1.72,51.65,30.03,财通证券股份有限公司杭州文二西路证券营业部,开源证券股份有限公司杭州婺江路证券营业部,否
2024-11-18,香港证券,513090,1.52,5935.8,3900,瑞银证券有限责任公司上海花园石桥路证券营业部,华宝证券股份有限公司上海东大名路证券营业部,否
2024-11-18,港股科技,513010,0.61,3477,5700,瑞银证券有限责任公司上海花园石桥路证券营业部,华宝证券股份有限公司上海东大名路证券营业部,否
2024-11-18,恒指科技,513180,0.6,178.8,300,国信证券股份有限公司深圳互联网分公司,国联证券股份有限公司总部,否
2024-11-18,医疗ETF,512170,0.34,793.1,2319,兴业证券股份有限公司上海锦康路证券营业部,华泰证券股份有限公司苏州干将西路证券营业部,否
2024-11-18,医疗ETF,512170,0.34,153.9,450,兴业证券股份有限公司上海锦康路证券营业部,华泰证券股份有限公司上海浦东新区世纪大道证券营业部,否
2024-11-15,金山办公,688111,287.88,403.03,1.4,海通证券股份有限公司上海嘉定区洪德路证券营业部,国泰君安证券股份有限公司总部,否
2024-11-15,赛力斯,601127,131.5,2494.56,18.97,恒泰证券股份有限公司北京中关村北二街证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-11-15,赛力斯,601127,131.5,1069.1,8.13,国泰君安证券股份有限公司西安东关正街证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-11-15,赛力斯,601127,131.5,380.04,2.89,恒泰证券股份有限公司呼和浩特新城北街证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-11-15,峰岹科技,688279,130.51,5872.95,45,瑞银证券有限责任公司上海花园石桥路证券营业部,中信证券股份有限公司上海万源路证券营业部,否
2024-11-15,峰岹科技,688279,130.51,3262.75,25,兴业证券股份有限公司哈尔滨友谊路证券营业部,中信证券股份有限公司上海万源路证券营业部,否
2024-11-15,万华化学,600309,76.99,5952.87,77.32,瑞银证券有限责任公司上海花园石桥路证券营业部,中国中金财富证券有限公司深圳分公司,否
2024-11-15,万华化学,600309,76.99,3964.99,51.5,瑞银证券有限责任公司上海花园石桥路证券营业部,国信证券股份有限公司深圳泰九分公司,否
2024-11-15,万泰生物,603392,73.75,6577.03,89.18,招商证券股份有限公司上海陆家嘴东路证券营业部,招商证券股份有限公司上海陆家嘴东路证券营业部,否
2024-11-15,澜起科技,688008,61.86,494.88,8,中信证券股份有限公司南京双龙大道证券营业部,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-15,澜起科技,688008,61.86,494.88,8,国都证券股份有限公司江苏分公司,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-15,澜起科技,688008,61.86,371.16,6,招商证券股份有限公司西安北大街证券营业部,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-15,澜起科技,688008,61.86,200.43,3.24,长城证券股份有限公司总部,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-15,派克新材,605123,55.69,3397.09,61,国联证券股份有限公司无锡胡埭镇人民东路证券营业部,中信证券股份有限公司无锡分公司,否
2024-11-15,派克新材,605123,55,3300,60,中信建投证券股份有限公司张家港人民中路证券营业部,中信证券股份有限公司无锡分公司,否
2024-11-15,派克新材,605123,55,2282.5,41.5,华泰证券股份有限公司无锡分公司,中信证券股份有限公司无锡分公司,否
2024-11-15,派克新材,605123,54.56,954.8,17.5,华泰证券股份有限公司无锡分公司,中信证券股份有限公司无锡分公司,否
2024-11-15,敏芯股份,688286,52.23,818.81,15.68,兴业证券股份有限公司哈尔滨友谊路证券营业部,中信证券股份有限公司上海万源路证券营业部,否
2024-11-15,芯动联科,688582,46.68,233.4,5,东兴证券股份有限公司成都都江堰市迎宾路证券营业部,海通证券股份有限公司上海黄浦区合肥路证券营业部,否
2024-11-15,剑桥科技,603083,46.65,379.26,8.13,中信建投证券股份有限公司福清福和路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-15,呈和科技,688625,36.83,612.21,16.62,机构专用,广发证券股份有限公司广州天河路证券营业部,否
2024-11-15,马应龙,600993,25.69,4788.62,186.4,机构专用,机构专用,否
2024-11-15,马应龙,600993,25.69,3958.83,154.1,机构专用,机构专用,否
2024-11-15,东芯股份,688110,22.64,384.88,17,中国国际金融股份有限公司北京建国门外大街证券营业部,中国中金财富证券有限公司福州五四路证券营业部,否
2024-11-15,隆基绿能,601012,21.01,213.67,10.17,中国银河证券股份有限公司深圳高新南一道中科大厦证券营业部,招商证券股份有限公司南昌北京西路证券营业部,否
2024-11-15,光大证券,601788,19.79,428.06,21.63,中信建投证券股份有限公司福清福和路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-15,华荣股份,603855,18.71,5613,300,中信证券股份有限公司上海徐汇区漕溪北路证券营业部,中国银河证券股份有限公司庆元濛洲街证券营业部,否
2024-11-15,深科达,688328,15.25,442.25,29,招商证券股份有限公司苏州华池街证券营业部,招商证券股份有限公司苏州华池街证券营业部,否
2024-11-15,明泰铝业,601677,13.13,3214.22,244.8,机构专用,机构专用,否
2024-11-15,明泰铝业,601677,13.13,3170.9,241.5,机构专用,机构专用,否
2024-11-15,四方科技,603339,12.72,259.49,20.4,财信证券股份有限公司长沙芙蓉中路证券营业部,招商证券股份有限公司北京建国路证券营业部,否
2024-11-15,鼎胜新材,603876,9.25,299.87,32.42,机构专用,中信证券股份有限公司北京天通苑证券营业部,否
2024-11-15,鼎胜新材,603876,9.25,203.5,22,华泰证券股份有限公司深圳深南大道基金大厦证券营业部,中信证券股份有限公司北京天通苑证券营业部,否
2024-11-15,鼎胜新材,603876,9.25,203.5,22,广发证券股份有限公司广州黄埔大道证券营业部,中信证券股份有限公司北京天通苑证券营业部,否
2024-11-15,华能国际,600011,7.12,7115.87,999.42,长城证券股份有限公司广州天河北路证券营业部,长城证券股份有限公司北京阜成门外大街证券营业部,否
2024-11-15,科美诊断,688468,7.04,281.6,40,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司北京紫竹院路证券营业部,否
2024-11-15,天富能源,600509,6.63,248.89,37.54,中国国际金融股份有限公司北京建国门外大街证券营业部,中信建投证券股份有限公司福清福和路证券营业部,否
2024-11-15,中储股份,600787,6.13,3678,600,中信证券股份有限公司总部(非营业场所),民生证券股份有限公司上海漕溪北路证券营业部,否
2024-11-15,中国联通,600050,5.81,531.03,91.4,中信建投证券股份有限公司福清福和路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-15,ST盛屯,600711,4.77,228.96,48,中信证券股份有限公司上海分公司,广发证券股份有限公司温州瓯江路证券营业部,否
2024-11-15,淮河能源,600575,3.56,999.97,280.89,国元证券股份有限公司合肥长江路证券营业部,国都证券股份有限公司江苏分公司,否
2024-11-15,ST明诚,600136,1.98,97.02,49,中信证券股份有限公司武汉天地证券营业部,中信证券股份有限公司湖北分公司,否
2024-11-14,海光信息,688041,129.9,7794,60,国泰君安证券股份有限公司总部,瑞银证券有限责任公司上海花园石桥路证券营业部,否
2024-11-14,珀莱雅,603605,94.07,14083.22,149.71,瑞银证券有限责任公司上海花园石桥路证券营业部,摩根大通证券（中国）有限公司上海银城中路证券营业部,否
2024-11-14,中芯国际,688981,91.21,456.05,5,申万宏源证券有限公司上海徐汇区云锦路证券营业部,财通证券股份有限公司上海漕溪路证券营业部,否
2024-11-14,保隆科技,603197,41.77,204.67,4.9,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,呈和科技,688625,37.56,676.08,18,机构专用,广发证券股份有限公司广州天河路证券营业部,否
2024-11-14,中金公司,601995,37,21460,580,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-14,中金公司,601995,37,21460,580,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-14,中金公司,601995,37,610.87,16.51,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
2024-11-14,安孚科技,603031,28,308,11,机构专用,方正证券股份有限公司北京荣华中路证券营业部,否
2024-11-14,中船防务,600685,26.46,203.74,7.7,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,重庆百货,600729,26.25,202.13,7.7,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,马应龙,600993,25.72,4794.21,186.4,机构专用,机构专用,否
2024-11-14,马应龙,600993,25.72,3963.45,154.1,机构专用,机构专用,否
2024-11-14,新华网,603888,24.86,203.85,8.2,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,信宇人,688573,24.64,933.97,37.9,中信建投证券股份有限公司总部,中国银河证券股份有限公司深圳深南大道证券营业部,否
2024-11-14,北方稀土,600111,24.13,202.69,8.4,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,中国动力,600482,23.83,202.56,8.5,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,中科软,603927,23.35,350.25,15,申万宏源证券有限公司上海徐汇区云锦路证券营业部,财通证券股份有限公司上海漕溪路证券营业部,否
2024-11-14,上海汽配,603107,16.98,509.4,30,东兴证券股份有限公司成都都江堰市迎宾路证券营业部,兴业证券股份有限公司上海自由贸易试验区分公司,否
2024-11-14,康缘药业,600557,15.26,202.96,13.3,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,晋控煤业,601001,14.67,202.45,13.8,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,中船科技,600072,14.22,203.35,14.3,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,长城军工,601606,12.88,203.5,15.8,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,贵航股份,600523,12.4,223.2,18,国泰君安证券股份有限公司上海浦东新区锦康路证券营业部,中国中金财富证券有限公司苏州苏绣路证券营业部,否
2024-11-14,珍宝岛,603567,11.87,202.98,17.1,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,信安世纪,688201,10.59,579.26,54.7,机构专用,东方财富证券股份有限公司上海分公司,否
2024-11-14,国家电投,508028,10.02,500.85,50,中信证券股份有限公司客户资产管理部,华福证券有限责任公司平潭金井湾大道证券营业部,否
2024-11-14,风语筑,603466,8.98,202.95,22.6,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,红塔证券,601236,8.85,202.67,22.9,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,金杯汽车,600609,7.98,202.69,25.4,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,中国出版,601949,7.86,202.79,25.8,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,科美诊断,688468,7.23,216.9,30,中信证券股份有限公司总部(非营业场所),中信证券股份有限公司北京紫竹院路证券营业部,否
2024-11-14,歌华有线,600037,6.89,1088.14,157.93,中泰证券股份有限公司济南泺源大街证券营业部,中信建投证券股份有限公司济南经四路证券营业部,否
2024-11-14,中国人保,601319,6.71,925.98,138,浙商证券股份有限公司义乌江滨北路证券营业部,浙商证券股份有限公司义乌江滨北路证券营业部,否
2024-11-14,招商轮船,601872,6.5,491.53,75.62,东北证券股份有限公司济南经十东路证券营业部,中泰证券股份有限公司济南泺源大街证券营业部,否
2024-11-14,华电科工,601226,6.16,203.28,33,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,国发股份,600538,4.83,4830,1000,中信证券股份有限公司总部(非营业场所),广发证券股份有限公司广州花城大道证券营业部,否
2024-11-14,国发股份,600538,4.83,4830,1000,机构专用,广发证券股份有限公司广州花城大道证券营业部,否
2024-11-14,淮河能源,600575,3.52,1000,284.09,国元证券股份有限公司合肥长江路证券营业部,国都证券股份有限公司江苏分公司,否
2024-11-14,华银电力,600744,3.42,203.15,59.4,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,安通控股,600179,2.95,202.96,68.8,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,华润有巢,508077,2.62,994.08,380,国泰君安证券股份有限公司总部,中信证券股份有限公司总部(非营业场所),否
2024-11-14,ST明诚,600136,2.07,62.1,30,中信证券股份有限公司武汉天地证券营业部,中信证券股份有限公司湖北分公司,否
2024-11-14,山东钢铁,600022,1.41,42.3,30,东亚前海证券有限责任公司浙江分公司,机构专用,否
2024-11-14,银行ETF,512800,1.39,3000,2164.5,国投证券股份有限公司总部,中信证券股份有限公司总部(非营业场所),否
2024-11-14,恒生科技,513130,0.59,5850,10000,瑞银证券有限责任公司上海花园石桥路证券营业部,华宝证券股份有限公司上海东大名路证券营业部,否
2024-11-14,恒生科技,513130,0.59,351,600,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-14,医药ETF,512010,0.39,78,200,中国中金财富证券有限公司福州五四路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-14,医疗ETF,512170,0.36,356,1000,兴业证券股份有限公司福州鳌峰路证券营业部,中国国际金融股份有限公司北京建国门外大街证券营业部,否
2024-11-13,金山办公,688111,314,4049.03,12.9,中信建投证券股份有限公司上海浦东新区福山路证券营业部,平安证券股份有限公司广西分公司,否
2024-11-13,赛力斯,601127,144.43,418.85,2.9,恒泰证券股份有限公司呼和浩特新城北街证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-11-13,赛力斯,601127,144.43,278.75,1.93,恒泰证券股份有限公司北京德胜门外大街证券营业部,中信建投证券股份有限公司上海闵行区顾戴路证券营业部,否
2024-11-13,赛力斯,601127,141.54,3538.5,25,机构专用,西南证券股份有限公司重庆奉节永安路证券营业部,否
2024-11-13,赛力斯,601127,141.54,1255.46,8.87,机构专用,西南证券股份有限公司重庆奉节永安路证券营业部,否
2024-11-13,中国移动,600941,105.03,220.56,2.1,海通证券股份有限公司上海嘉定区洪德路证券营业部,国泰君安证券股份有限公司总部,否
2024-11-13,澜起科技,688008,68.3,204.9,3,广发证券股份有限公司珠海凤凰北路证券营业部,中国中金财富证券有限公司上海浦东新区世纪大道证券营业部,否
2024-11-13,聚和材料,688503,58.5,497.25,8.5,中信证券股份有限公司总部(非营业场所),国泰君安证券股份有限公司上海临港新片区分公司,否
2024-11-13,三孚新科,688359,51.35,200.27,3.9,机构专用,东吴证券股份有限公司常州通江中路证券营业部,否
2024-11-13,泛微网络,603039,50.4,504,10,华泰证券股份有限公司总部,中信证券股份有限公司上海分公司,否
2024-11-13,澳华内镜,688212,50.26,1507.8,30,机构专用,中信证券股份有限公司上海分公司,否
2024-11-13,澳华内镜,688212,50.26,1150.2,22.89,机构专用,中信证券股份有限公司上海分公司,否
2024-11-13,中航沈飞,600760,50.2,426.7,8.5,中国银河证券股份有限公司深圳高新南一道中科大厦证券营业部,中国银河证券股份有限公司深圳高新南一道中科大厦证券营业部,否
2024-11-13,艾力斯,688578,50,550,11,国都证券股份有限公司江苏分公司,中信证券股份有限公司上海分公司,否
2024-11-13,艾力斯,688578,50,550,11,招商证券股份有限公司西安北大街证券营业部,中信证券股份有限公司上海分公司,否
2024-11-13,艾力斯,688578,50,400,8,浙商证券股份有限公司金华分公司,中信证券股份有限公司上海分公司,否
2024-11-13,呈和科技,688625,38.79,387.9,10,机构专用,广发证券股份有限公司广州天河路证券营业部,否
2024-11-13,中金公司,601995,37,29600,800,机构专用,中信证券（山东）有限责任公司青岛南京路证券营业部,否
